Month,Date,Day of Week,POS Txn,Style,Dept,Txns,Sales U,Sales $,BasketU,Basket$,AvgBskt$,AvgBsktU
2017:03-APR,4/24/2017,Monday,653516827,6382976:Plan S2c Sunglass Replc $100-$199.99 2yr 31 days a,0589:SUNGLASSES,1,1,$29,2,$151,$151.49,2.0
2017:03-APR,4/24/2017,Monday,653516828,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$21,$21.00,1.0
2017:03-APR,4/24/2017,Monday,653516828,783947:MIDSIZE CLASSIC CAMPER,0585:WATCHES,1,1,$21,1,$21,$21.00,1.0
2017:03-APR,4/25/2017,Tuesday,653679944,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$21,$20.87,3.0
2017:03-APR,4/25/2017,Tuesday,653679944,151061:MINUTE MAID FRUIT PUNCH 20OZ PET,0962:BEVERAGES,1,1,$1,3,$21,$20.87,3.0
2017:03-APR,4/25/2017,Tuesday,653679944,78335:COKE CLASSIC 20OZ PET,0962:BEVERAGES,1,1,$1,3,$21,$20.87,3.0
2017:03-APR,4/25/2017,Tuesday,653679944,9972678:Skechers Sport 51529-GYYL Equalizer 2.0 Settle The,0391:MENS SHOES,1,1,$19,3,$21,$20.87,3.0
2017:03-APR,4/25/2017,Tuesday,653679945,10711910:NBG FI SH 2PC SCALLOP DRESS FEB,0415:NEWBORN APPAREL,1,1,$20,1,$20,$19.59,1.0
2017:03-APR,4/25/2017,Tuesday,653679945,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$20,$19.59,1.0
2017:03-APR,4/25/2017,Tuesday,653679947,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,4,$60,$60.44,4.0
2017:03-APR,4/25/2017,Tuesday,653679947,5566863:Converse 7J233 All Star Hi Top- Navy,0486:CHILDRENS FOOTWEAR,1,1,$16,4,$60,$60.44,4.0
2017:03-APR,4/25/2017,Tuesday,653679947,8102083:4PK ONSIES 12M WHITE,0415:NEWBORN APPAREL,1,1,$11,4,$60,$60.44,4.0
2017:03-APR,4/25/2017,Tuesday,653679947,8918841:JOHNSON'S VANILLA OATMEAL BATH 28OZ,0598:BABY CARE,1,1,$5,4,$60,$60.44,4.0
2017:03-APR,4/25/2017,Tuesday,653679947,9107413:JJCOLE ESSENTIALS 5X5 MAT - GRAY RED_D,0411:PEGABLES,1,1,$28,4,$60,$60.44,4.0
2017:03-APR,4/25/2017,Tuesday,653679948,10667635:MAR BILLABONG ENTER SS TEE SHIRT WHT,0369:SURF/SKATE,1,1,$20,2,$65,$65.48,2.0
2017:03-APR,4/25/2017,Tuesday,653679948,10776796:POLO RL S/S POLO OXF PIQ M1 SPR III APR,0368:MENS COLLECTIONS,1,1,$45,2,$65,$65.48,2.0
2017:03-APR,4/25/2017,Tuesday,653679948,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$65,$65.48,2.0
2017:03-APR,4/25/2017,Tuesday,653679951,10619042:JET SET ITEM LARGE TOP ZIP SNAP POCKET TOTE BLACK,0271:HANDBAGS,1,1,$116,1,$116,$115.50,1.0
2017:03-APR,4/25/2017,Tuesday,653679951,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$116,$115.50,1.0
2017:03-APR,4/25/2017,Tuesday,653679952,10269551:Hanes X-Temp Bonus Pack Boxer Brief 3+1 Pack- Asso,0360:MENS FURNISHINGS,1,1,$13,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679952,10319273:OCT LEVI STRETCH TWILL STRAIGHT CHINO PANT BLACK,0343:MENS DENIM JEANS,1,1,$38,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679952,10319303:OCT LEVI STRETCH TWILL STRAIGHT CHINO PANT GRAPHIT,0343:MENS DENIM JEANS,1,1,$38,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679952,10580595:Nike 315122-070 Air Force 1 Low WolfGrey/White/Dar,0395:MENS ATHLETIC SHOES,1,1,$49,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679952,10593974:Hanes X-Temp Bonus PK Performance Boxer Brief 3+1,0360:MENS FURNISHINGS,1,1,$15,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679952,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,5,$153,$153.45,5.0
2017:03-APR,4/25/2017,Tuesday,653679953,10056397:PENN ONE STEP TALL FESCUE MULCH 6/8.3 LB,0884:LAWN & GARDEN,1,1,$14,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10188419:Northeastern Harbors Tote,0271:HANDBAGS,1,1,$56,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10232365:BENEFUL HEALTHY SMILES MINIS DOG TREAT,0879:PET SUPPLIES,1,1,$4,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10247386:ROBERT ALLEN MAT PETALS 5EA/18INX30IN,0722:OUTDOOR LIVING,1,1,$17,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10519727:DAHLIA CRAZY LOVE IN TURQUOISE CERAMIC POT,0884:LAWN & GARDEN,1,1,$20,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10519736:DAHLIA LARRY'S LOVE IN CORAL CERAMIC POT,0884:LAWN & GARDEN,1,1,$20,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10519757:LAVENDER SEEDS IN MARBLED CLAY POT,0884:LAWN & GARDEN,1,1,$10,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10648457:BBG LIV OUT LOUD FLANNEL CARDIGAN,0130:JUNIORS SURF/SKATE,1,1,$48,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10698672:OM BRA,0193:LADIES ACTIVEWEAR,1,1,$39,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10701496:BBG STAY HERE KNIT SLUB TEE DRESS,0130:JUNIORS SURF/SKATE,1,1,$36,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10708119:COLUMBIA SATURDAY TRAIL KNEE PANT,0110:LADIES OUTDOOR,1,1,$40,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10723754:V.VINES S/S VINTAGE WHALE FOIL PKT TEE CRYSTAL BLU,0182:CLASSIC COLLECTIONS,1,1,$40,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10741739:BBG SUNSET VIEW KNIT TEE DRESS,0130:JUNIORS SURF/SKATE,1,1,$32,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10742158:TNF W APHRODITE 2.0 SHORT,0110:LADIES OUTDOOR,1,1,$32,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,10757322:LUCKY DELLA FLORAL SHELL NAVY MU - MAR,0178:DENIM COLLECTIONS,1,1,$36,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,"5939637:DOOR MAT 22'X36' FRAMED COBBLESTONE, PRINTED 4-CRD",0722:OUTDOOR LIVING,1,1,$20,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,606749:PACKAGED SEEDS - ANNUAL FLOWERS - PP $1.99,0884:LAWN & GARDEN,1,2,$2,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,6656149:PETMATE SQUATTER MOOSE/ELEPHANT SMALL,0879:PET SUPPLIES,1,1,$5,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,6950294:PACKAGED SEEDS - ANNUAL FLOWERS - PP $2.19,0884:LAWN & GARDEN,1,1,$1,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,6964904:CUTTER BUG FREE RTS BACKYARD CONCENTRATE,0884:LAWN & GARDEN,1,1,$14,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,8194898:SQUATTER HEDGEHOG MEDIUM,0879:PET SUPPLIES,1,1,$2,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,8628049:PENNINGTON BIRD FOOD 5LB WILD BIRD,0722:OUTDOOR LIVING,1,1,$4,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,8628109:NATURAL SPRINGS BIRD FOOD 2LB HUMMINGBIRD NECTAR P,0722:OUTDOOR LIVING,1,1,$6,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,8628223:CLASSIC BRANDS GLORY COPPER HB FEEDER,0722:OUTDOOR LIVING,1,1,$22,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,8796166:JW BAD CUZ SMALL,0879:PET SUPPLIES,1,1,$2,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,903985:WOODSTREAM PERKY PET 3LB SQUIRREL-BE-GONE FEEDER,0722:OUTDOOR LIVING,1,1,$30,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,9324857:ROXY OCEANSIDE PANT,0130:JUNIORS SURF/SKATE,1,1,$31,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,9402293:WATERING CAN PLASTIC 1.5GAL-BLUE,0722:OUTDOOR LIVING,1,1,$9,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679953,9904189:GOODY SLIDEPROOF 4MM ELASTICS GOODY LOGO BLK 24CT,0603:BEAUTY CARE,1,1,$4,30,$597,$597.44,30.0
2017:03-APR,4/25/2017,Tuesday,653679957,10348704:Nike 849564-300 Air Zoom Pegasus 33 Shield CargoKh,0395:MENS ATHLETIC SHOES,1,1,$56,1,$56,$55.98,1.0
2017:03-APR,4/25/2017,Tuesday,653679957,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$56,$55.98,1.0
2017:03-APR,4/25/2017,Tuesday,653679958,10496196:Brooks 120238 1B 454 Ravenna 8 Peacoat/PrupleCactu,0295:WOMENS ATHLTIC SHOES,1,1,$62,1,$62,$61.59,1.0
2017:03-APR,4/25/2017,Tuesday,653679958,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$62,$61.59,1.0
2017:03-APR,4/25/2017,Tuesday,653679964,10402088:TRPR INFNT GRL USN 2PC NWU GOLD DRESS & BERET SET_,0511:NAVY PRIDE SOFTLINES,1,1,$5,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,10821972:TROOPER INFANT BOYS NWU & GOLD CRAWLER 2PC GOLD_D,0511:NAVY PRIDE SOFTLINES,1,1,$4,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,6861029:INFANT SHORT SLEEVE NWU CAMO CREEPER_D,0511:NAVY PRIDE SOFTLINES,1,1,$2,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,6861152:FT NWU CAMO UNIFORM BIB_D,0511:NAVY PRIDE SOFTLINES,1,1,$2,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,7684490:INFANT 2 PC PINK ONESIES,0511:NAVY PRIDE SOFTLINES,1,1,$8,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,8424530:NWU CAMO ONSIE W/ANCHOR_D,0511:NAVY PRIDE SOFTLINES,1,1,$3,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,8424558:NWU ONSIE W/TEDDY BEAR_D,0511:NAVY PRIDE SOFTLINES,1,1,$3,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,8427198:INFANT NWU TOP W/ANCHOR/PANTY_D,0511:NAVY PRIDE SOFTLINES,1,2,$9,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679964,8477159:PINK ONESIE W NWU HEART_D,0511:NAVY PRIDE SOFTLINES,1,1,$3,10,$37,$36.69,10.0
2017:03-APR,4/25/2017,Tuesday,653679966,10673872:PEARL WASHED ZIP DBL SS,0271:HANDBAGS,1,1,$28,1,$28,$27.99,1.0
2017:03-APR,4/25/2017,Tuesday,653679966,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$27.99,1.0
2017:03-APR,4/25/2017,Tuesday,653679972,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$37,$37.09,1.0
2017:03-APR,4/25/2017,Tuesday,653679972,8488985:NUNN  BUSH 84356-001 BARTOLE ST BIKE TOE,0391:MENS SHOES,1,1,$37,1,$37,$37.09,1.0
2017:03-APR,4/25/2017,Tuesday,653679976,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653679976,6867663:90-3904 SHELTER BLACK_D,0391:MENS SHOES,1,1,$38,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653679979,10554127:Hoka 1016604 BFON Bondi 5 Wide Black/FormulaOne,0395:MENS ATHLETIC SHOES,1,1,$84,2,$85,$85.49,2.0
2017:03-APR,4/25/2017,Tuesday,653679979,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$85,$85.49,2.0
2017:03-APR,4/25/2017,Tuesday,653679979,8238524:ICE BREAKERS DUOS STRAWBERRY 1.3 OZ,0973:CANDY,1,1,$2,2,$85,$85.49,2.0
2017:03-APR,4/25/2017,Tuesday,653679980,10553472:Hoka 1016259 MBLV Arahi MedievalBlue/Lavender,0295:WOMENS ATHLTIC SHOES,1,1,$70,2,$71,$71.28,2.0
2017:03-APR,4/25/2017,Tuesday,653679980,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$71,$71.28,2.0
2017:03-APR,4/25/2017,Tuesday,653679980,9947739:BEECH-NUT ORGANIC STAGE 2 JUST PEAS & SPINACH 4.25,0598:BABY CARE,1,1,$1,2,$71,$71.28,2.0
2017:03-APR,4/25/2017,Tuesday,653679981,10456086:Underarmour 1285811-289 Street Precision Sport Low,0295:WOMENS ATHLTIC SHOES,1,1,$42,4,$99,$98.96,4.0
2017:03-APR,4/25/2017,Tuesday,653679981,10595298:CAROL DAUPLAISE 'BLUSH SHELL' 2ROW SHORT NECKLACE,0586:COSTUME JEWELRY,1,1,$25,4,$99,$98.96,4.0
2017:03-APR,4/25/2017,Tuesday,653679981,10752328:STUDIO WEST SLVLS LACE DOT TOP WHITE,0177:PETITE SEPARATES,1,1,$15,4,$99,$98.96,4.0
2017:03-APR,4/25/2017,Tuesday,653679981,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,4,$99,$98.96,4.0
2017:03-APR,4/25/2017,Tuesday,653679981,10811972:BEBOP MILLENIUM SHORT W/BELT WITH HEART STONE BROW,0173:JUNIOR BOTTOMS,1,1,$17,4,$99,$98.96,4.0
2017:03-APR,4/25/2017,Tuesday,653679982,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$14,$13.99,1.0
2017:03-APR,4/25/2017,Tuesday,653679982,9912119:NIKE LEGEND 2.0 SHORT SLEEVE TEE WHITE,0380:MENS ACTIVEWEAR,1,1,$14,1,$14,$13.99,1.0
2017:03-APR,4/25/2017,Tuesday,653679992,10129144:WS HYDROSPEX GOGGLE CLEAR,0638:GEN SPORTING GOODS,1,1,$12,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653679992,10570262:T/T SERIES SHAVE GEL SENSITIVE SKIN 2 OZ,0604:PERSONAL CARE,1,1,$1,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653679992,10686260:FEB QUIK HOLD DOWN VEE 19 BOARDSHORT BLUE,0382:MENS SWIMWEAR,1,1,$40,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653679992,10776377:POLO RL COTTON-L/S RANGER MILITARY - WHITE,0368:MENS COLLECTIONS,1,1,$52,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653679992,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653679992,6939644:T/T COLGATE TOTAL TOOTHPASTE .75 OZ,0604:PERSONAL CARE,1,1,$1,5,$107,$107.05,5.0
2017:03-APR,4/25/2017,Tuesday,653680000,10461058:Vans VN0A38DWMO2 Camden Hi Zip -Doodle Floral Blue,0486:CHILDRENS FOOTWEAR,1,1,$40,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,10487710:REEF ROVER HI LE NATURAL RF0A2TNNAT,0291:WOMENS FTWR:DRS/CAS,1,1,$40,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,10635224:Skechers Kids 81337N-BLMT Spirit Sprintz- Blue Mul,0486:CHILDRENS FOOTWEAR,1,1,$28,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,10699193:FEBRUARY  SEA LOVERS LYCRA RASHGUARD,0130:JUNIORS SURF/SKATE,1,1,$32,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,10699252:FEBRUARY  SEA LOVERS CROP  BIKINI TOP,0130:JUNIORS SURF/SKATE,1,1,$37,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,10699339:FEBRUARY EASY PEASY PULL ON LYCRA SHORT,0130:JUNIORS SURF/SKATE,1,1,$29,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,5600832:AMBI NORMAL SKIN FADE CREAM 2 OZ,0603:BEAUTY CARE,1,1,$5,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,7415044:AVENT SOOTHIE 2PK PACI NB GREEN,0411:PEGABLES,1,1,$4,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680000,9023133:BLUE FREEDOM PUPPY DOG CAN 12.5 OZ.,0879:PET SUPPLIES,1,2,$4,10,$219,$219.10,10.0
2017:03-APR,4/25/2017,Tuesday,653680001,10708873:Huf VC00010 M Hupper 2 Lo Mustard,0395:MENS ATHLETIC SHOES,1,1,$38,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680001,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680002,10708861:Huf VC00010 W Hupper 2 Lo White,0395:MENS ATHLETIC SHOES,1,1,$38,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680002,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680004,10122667:Nike 831572-100 Overplay IX White/PurePlatimun/Bla,0395:MENS ATHLETIC SHOES,1,1,$38,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680004,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$38,$38.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680005,10728435:PGA TOUR S/S POLO POLY TEXT W/CONTRAST S17,0355:MENS CLASSIFICATIONS,1,1,$10,1,$10,$10.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680005,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$10,$10.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680006,10728435:PGA TOUR S/S POLO POLY TEXT W/CONTRAST S17,0355:MENS CLASSIFICATIONS,1,1,$10,1,$10,$10.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680006,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$10,$10.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680007,10584885:MICHAEL KORS MK SLIDE CRIMSON 40S6MKFA1L,0291:WOMENS FTWR:DRS/CAS,1,1,$24,1,$24,$24.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680007,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$24,$24.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680008,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$80,$80.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680008,9780489:BIRKENSTOCK ARIZONA SFB HABANA 452761,0291:WOMENS FTWR:DRS/CAS,1,1,$80,1,$80,$80.49,1.0
2017:03-APR,4/25/2017,Tuesday,653680009,10402535:BROOKS BROS PANTS CB LW ADV SLIM CHINO DEEP CLARET,0368:MENS COLLECTIONS,1,1,$18,1,$18,$18.19,1.0
2017:03-APR,4/25/2017,Tuesday,653680009,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$18,$18.19,1.0
2017:03-APR,4/25/2017,Tuesday,653680010,10472608:CONVERSE BREAKPOINT OX OBSIDIAN 555925C,0291:WOMENS FTWR:DRS/CAS,1,1,$42,4,$155,$154.96,4.0
2017:03-APR,4/25/2017,Tuesday,653680010,10691694:AMERICAN RAG SANCHIE BLOCK HEEL SANDAL LT SAND,0291:WOMENS FTWR:DRS/CAS,1,1,$50,4,$155,$154.96,4.0
2017:03-APR,4/25/2017,Tuesday,653680010,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,4,$155,$154.96,4.0
2017:03-APR,4/25/2017,Tuesday,653680010,10804724:WALLFLOWER SLVLS RAYON GAUZE LACE INSET FLORAL DRE,0186:JUNIOR DRESSES,1,1,$20,4,$155,$154.96,4.0
2017:03-APR,4/25/2017,Tuesday,653680010,954493:Converse 1J793 Chuck Taylor All Star High Chrcl,0395:MENS ATHLETIC SHOES,1,1,$43,4,$155,$154.96,4.0
2017:03-APR,4/25/2017,Tuesday,653680012,10221914:5.11 APEX PANT ( TUNDRA),0353:MENS OUTDOOR,1,1,$55,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,10751341:TNF M S/S REAXION AMP CREW BLK,0353:MENS OUTDOOR,1,1,$20,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,10781264:COLUMBIA SILVER RIDGE STRETCH PANT,0353:MENS OUTDOOR,1,1,$52,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,10798993:TNF M REACTOR S/S V-NECK WHITE,0353:MENS OUTDOOR,1,1,$24,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,9026964:NORTHFACE PARAMOUNT PEAK II CONVERTIBLE PANT,0353:MENS OUTDOOR,1,1,$56,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680012,9905510:COLUMBIA SILVER RIDGE CONVERTIBLE PANT,0353:MENS OUTDOOR,1,1,$48,6,$255,$254.54,6.0
2017:03-APR,4/25/2017,Tuesday,653680025,10070141:SANDISK ULTRA MICRO SDXC 64GB MEMORY CARD- SDSQUNC,0551:CAMERAS & EQUIP,1,1,$23,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680025,10070143:SD EXTREME MICRO SDHC 32gb MEM CARD - SDSQXNE032GA,0551:CAMERAS & EQUIP,1,1,$18,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680025,10705371:SP17 SURFIN' MONKEY BOYS STANCE SZ 2-5.5,0469:BOYS ACCESSORIES,1,1,$8,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680025,10714395:Wesley,0110:LADIES OUTDOOR,1,1,$56,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680025,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680025,9516684:PRGE379,0533:PAPYRUS,1,1,$3,5,$108,$107.99,5.0
2017:03-APR,4/25/2017,Tuesday,653680027,10269303:Hanes X-Temp Bonus Pack T-Shirt 3+1 Pack - Black -,0360:MENS FURNISHINGS,1,1,$13,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680027,10491528:Quiksilver AQYL100413-XSSN Molokai New Wave Deluxe,0391:MENS SHOES,1,1,$16,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680027,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680027,"5409995:10"" SAGO",0884:LAWN & GARDEN,1,1,$20,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680027,7614164:HV (FE) EN MAX BATTERY AA 8PK,0846:BATTERIES,1,1,$6,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680027,9793032:LACROIX CURATE PINEAPPLE STRAWBERRY 12OZ 8PK CAN,0962:BEVERAGES,1,2,$7,6,$63,$62.86,6.0
2017:03-APR,4/25/2017,Tuesday,653680028,10740631:VINEYARD VINES S/S POLO CLASSIC PIQUE SPR III APR,0368:MENS COLLECTIONS,1,1,$38,1,$38,$38.49,1.0
